Date,Price,Open,High,Low,Change %,USD_per_mt,USD_per_kg,VND_per_kg
2023-03-21,128.01,128.01,128.01,128.01,-0.19,128.01,0.12800999999999998,3366.6629999999996
2023-03-22,127.73,127.73,127.73,127.73,-0.22,127.73,0.12773,3359.2990000000004
2023-03-23,126.66,126.66,126.66,126.66,-0.84,126.66,0.12666,3331.158
2023-03-24,126.01,126.01,126.01,126.01,-0.51,126.01,0.12601,3314.063
2023-03-27,126.01,126.01,126.01,126.01,0.0,126.01,0.12601,3314.063
2023-03-28,126.01,126.01,126.01,126.01,0.0,126.01,0.12601,3314.063
2023-03-29,126.01,126.01,126.01,126.01,0.0,126.01,0.12601,3314.063
2023-03-30,126.01,126.01,126.01,126.01,0.0,126.01,0.12601,3314.063
2023-03-31,127.06,127.06,127.06,127.06,0.83,127.06,0.12706,3341.6780000000003
2023-04-03,122.19,122.19,122.19,122.19,-3.83,122.19,0.12219,3213.5969999999998
2023-04-04,120.24,120.24,120.24,120.24,-1.6,120.24,0.12024,3162.312
2023-04-05,119.67,119.67,119.67,119.67,-0.47,119.67,0.11967,3147.321
2023-04-06,119.16,119.16,119.16,119.16,-0.43,119.16,0.11916,3133.908
2023-04-10,119.75,119.75,119.75,119.75,0.5,119.75,0.11975,3149.4249999999997
2023-04-11,121.05,121.05,121.05,121.05,1.09,121.05,0.12104999999999999,3183.615
2023-04-12,120.5,120.5,120.5,120.5,-0.45,120.5,0.1205,3169.15
2023-04-13,119.92,119.92,119.92,119.92,-0.48,119.92,0.11992,3153.896
2023-04-14,119.11,119.11,119.11,119.11,-0.68,119.11,0.11911,3132.593
2023-04-17,120.01,120.01,120.01,120.01,0.76,120.01,0.12001,3156.263
2023-04-18,120.34,120.34,120.34,120.34,0.27,120.34,0.12034,3164.942
2023-04-19,120.26,120.26,120.26,120.26,-0.07,120.26,0.12026,3162.838
2023-04-20,119.31,119.31,119.31,119.31,-0.79,119.31,0.11931,3137.853
2023-04-21,117.21,117.21,117.21,117.21,-1.76,117.21,0.11721,3082.623
2023-04-24,116.76,116.76,116.76,116.76,-0.38,116.76,0.11676,3070.788
2023-04-25,117.6,117.6,117.6,117.6,0.72,117.6,0.1176,3092.88
2023-04-26,116.71,116.71,116.71,116.71,-0.76,116.71,0.11671,3069.473
2023-04-27,116.21,116.21,116.21,116.21,-0.43,116.21,0.11621,3056.323
2023-04-28,116.14,116.14,116.14,116.14,-0.06,116.14,0.11614000000000001,3054.482
2023-05-01,103.61,103.61,103.61,103.61,-10.79,103.61,0.10361,2724.9429999999998
2023-05-02,106.01,106.01,106.01,106.01,2.32,106.01,0.10601000000000001,2788.063
2023-05-03,105.48,105.48,105.48,105.48,-0.5,105.48,0.10548,2774.1240000000003
2023-05-04,103.87,103.87,103.87,103.87,-1.53,103.87,0.10387,2731.781
2023-05-05,103.55,103.55,103.55,103.55,-0.31,103.55,0.10355,2723.3650000000002
2023-05-08,107.4,107.4,107.4,107.4,3.72,107.4,0.10740000000000001,2824.6200000000003
2023-05-09,106.05,106.05,106.05,106.05,-1.26,106.05,0.10604999999999999,2789.115
2023-05-10,106.85,106.85,106.85,106.85,0.75,106.85,0.10685,2810.155
2023-05-11,104.8,104.8,104.8,104.8,-1.92,104.8,0.10479999999999999,2756.24
2023-05-12,105.16,105.16,105.16,105.16,0.34,105.16,0.10516,2765.708
2023-05-15,106.77,106.77,106.77,106.77,1.53,106.77,0.10676999999999999,2808.051
2023-05-16,106.84,106.84,106.84,106.84,0.07,106.84,0.10684,2809.8920000000003
2023-05-17,107.38,107.38,107.38,107.38,0.51,107.38,0.10737999999999999,2824.0939999999996
2023-05-18,107.27,107.27,107.27,107.27,-0.1,107.27,0.10726999999999999,2821.2009999999996
2023-05-19,107.1,107.1,107.1,107.1,-0.16,107.1,0.1071,2816.73
2023-05-22,107.16,107.16,107.16,107.16,0.06,107.16,0.10715999999999999,2818.308
2023-05-23,106.54,106.54,106.54,106.54,-0.58,106.54,0.10654000000000001,2802.0020000000004
2023-05-24,105.56,105.56,105.56,105.56,-0.92,105.56,0.10556,2776.228
2023-05-25,105.6,105.6,105.6,105.6,0.04,105.6,0.1056,2777.28
2023-05-26,105.41,105.41,105.41,105.41,-0.18,105.41,0.10540999999999999,2772.283
2023-05-30,105.2,105.2,105.2,105.2,-0.2,105.2,0.1052,2766.76
2023-05-31,105.07,105.07,105.07,105.07,-0.12,105.07,0.10507,2763.341
2023-06-01,104.5,104.5,104.5,104.5,-0.54,104.5,0.1045,2748.35
2023-06-02,106.33,106.33,106.33,106.33,1.75,106.33,0.10633,2796.479
2023-06-05,107.38,107.38,107.38,107.38,0.99,107.38,0.10737999999999999,2824.0939999999996
2023-06-06,108.59,108.59,108.59,108.59,1.13,108.59,0.10859,2855.9170000000004
2023-06-07,109.18,109.18,109.18,109.18,0.54,109.18,0.10918000000000001,2871.434
2023-06-08,111.43,111.43,111.43,111.43,2.06,111.43,0.11143,2930.609
2023-06-09,112.96,112.96,112.96,112.96,1.37,112.96,0.11295999999999999,2970.848
2023-06-12,111.14,111.14,111.14,111.14,-1.61,111.14,0.11114,2922.982
2023-06-13,112.45,112.45,112.45,112.45,1.18,112.45,0.11245000000000001,2957.4350000000004
2023-06-14,112.75,112.75,112.75,112.75,0.27,112.75,0.11275,2965.3250000000003
2023-06-15,112.93,112.93,112.93,112.93,0.16,112.93,0.11293,2970.059
2023-06-16,113.02,113.02,113.02,113.02,0.08,113.02,0.11302,2972.426
2023-06-20,113.08,113.08,113.08,113.08,0.05,113.08,0.11308,2974.004
2023-06-21,112.85,112.85,112.85,112.85,-0.2,112.85,0.11284999999999999,2967.955
2023-06-22,112.85,112.85,112.85,112.85,0.0,112.85,0.11284999999999999,2967.955
2023-06-23,112.65,112.65,112.65,112.65,-0.18,112.65,0.11265,2962.695
2023-06-26,112.46,112.46,112.46,112.46,-0.17,112.46,0.11245999999999999,2957.698
2023-06-27,112.6,112.6,112.6,112.6,0.12,112.6,0.11259999999999999,2961.3799999999997
2023-06-28,112.64,112.64,112.64,112.64,0.04,112.64,0.11264,2962.4320000000002
2023-06-29,112.62,112.62,112.62,112.62,-0.02,112.62,0.11262,2961.906
2023-06-30,112.57,112.57,112.57,112.57,-0.04,112.57,0.11256999999999999,2960.591
2023-07-03,110.87,110.87,110.87,110.87,-1.51,110.87,0.11087000000000001,2915.8810000000003
2023-07-05,111.84,111.84,111.84,111.84,0.87,111.84,0.11184000000000001,2941.3920000000003
2023-07-06,112.27,112.27,112.27,112.27,0.38,112.27,0.11227,2952.701
2023-07-07,110.54,110.54,110.54,110.54,-1.54,110.54,0.11054,2907.2019999999998
2023-07-10,109.21,109.21,109.21,109.21,-1.2,109.21,0.10920999999999999,2872.2229999999995
2023-07-11,109.34,109.34,109.34,109.34,0.12,109.34,0.10934,2875.6420000000003
2023-07-12,110.61,110.61,110.61,110.61,1.16,110.61,0.11061,2909.043
2023-07-13,110.95,110.95,110.95,110.95,0.31,110.95,0.11095000000000001,2917.985
2023-07-14,112.38,112.38,112.38,112.38,1.29,112.38,0.11238,2955.594
2023-07-17,111.81,111.81,111.81,111.81,-0.51,111.81,0.11181,2940.603
2023-07-18,112.17,112.17,112.17,112.17,0.32,112.17,0.11217,2950.0710000000004
2023-07-19,112.08,112.08,112.08,112.08,-0.08,112.08,0.11208,2947.704
2023-07-20,112.43,112.43,112.43,112.43,0.31,112.43,0.11243,2956.909
2023-07-21,112.47,112.47,112.47,112.47,0.04,112.47,0.11247,2957.9610000000002
2023-07-24,112.51,112.51,112.51,112.51,0.04,112.51,0.11251,2959.013
2023-07-25,112.72,112.72,112.72,112.72,0.19,112.72,0.11272,2964.536
2023-07-26,112.89,112.89,112.89,112.89,0.15,112.89,0.11289,2969.007
2023-07-27,112.9,112.9,112.9,112.9,0.01,112.9,0.1129,2969.27
2023-07-28,112.69,112.69,112.69,112.69,-0.19,112.69,0.11269,2963.747
2023-07-31,112.46,112.46,112.46,112.46,-0.2,112.46,0.11245999999999999,2957.698
2023-08-01,108.32,108.32,108.32,108.32,-3.68,108.32,0.10832,2848.816
2023-08-02,107.41,107.41,107.41,107.41,-0.84,107.41,0.10740999999999999,2824.883
2023-08-03,104.26,104.26,104.26,104.26,-2.93,104.26,0.10426,2742.038
2023-08-04,105.18,105.18,105.18,105.18,0.88,105.18,0.10518000000000001,2766.2340000000004
2023-08-07,104.73,104.73,104.73,104.73,-0.43,104.73,0.10473,2754.399
2023-08-08,104.41,104.41,104.41,104.41,-0.31,104.41,0.10441,2745.983
2023-08-09,104.7,104.7,104.7,104.7,0.28,104.7,0.1047,2753.61
2023-08-10,104.6,104.6,104.6,104.6,-0.1,104.6,0.1046,2750.98
2023-08-11,105.37,105.37,105.37,105.37,0.74,105.37,0.10537,2771.231
2023-08-14,104.63,104.63,104.63,104.63,-0.7,104.63,0.10463,2751.7690000000002
2023-08-15,104.8,104.8,104.8,104.8,0.16,104.8,0.10479999999999999,2756.24
2023-08-16,104.81,104.81,104.81,104.81,0.01,104.81,0.10481,2756.503
2023-08-17,105.64,105.64,105.64,105.64,0.79,105.64,0.10564,2778.332
2023-08-18,106.1,106.1,106.1,106.1,0.44,106.1,0.1061,2790.43
2023-08-21,106.48,106.48,106.48,106.48,0.36,106.48,0.10648,2800.424
2023-08-22,106.77,106.77,106.77,106.77,0.27,106.77,0.10676999999999999,2808.051
2023-08-23,107.47,107.47,107.47,107.47,0.66,107.47,0.10747,2826.461
2023-08-24,107.82,107.82,107.82,107.82,0.33,107.82,0.10782,2835.666
2023-08-25,108.21,108.21,108.21,108.21,0.36,108.21,0.10821,2845.9230000000002
2023-08-28,108.31,108.31,108.31,108.31,0.09,108.31,0.10831,2848.553
2023-08-29,108.65,108.65,108.65,108.65,0.31,108.65,0.10865000000000001,2857.4950000000003
2023-08-30,108.99,108.99,108.99,108.99,0.31,108.99,0.10898999999999999,2866.437
2023-08-31,109.4,109.4,109.4,109.4,0.38,109.4,0.10940000000000001,2877.2200000000003
2023-09-01,118.19,118.19,118.19,118.19,8.03,118.19,0.11819,3108.397
2023-09-05,117.13,117.13,117.13,117.13,-0.9,117.13,0.11713,3080.519
2023-09-06,118.97,118.97,118.97,118.97,1.57,118.97,0.11896999999999999,3128.9109999999996
2023-09-07,117.4,117.4,117.4,117.4,-1.32,117.4,0.1174,3087.62
2023-09-08,116.9,116.9,116.9,116.9,-0.43,116.9,0.1169,3074.4700000000003
2023-09-11,118.23,118.23,118.23,118.23,1.14,118.23,0.11823,3109.449
2023-09-12,120.33,120.33,120.33,120.33,1.78,120.33,0.12032999999999999,3164.6789999999996
2023-09-13,120.53,120.53,120.53,120.53,0.17,120.53,0.12053,3169.939
2023-09-14,120.56,120.56,120.56,120.56,0.02,120.56,0.12056,3170.728
2023-09-15,121.29,121.29,121.29,121.29,0.61,121.29,0.12129000000000001,3189.927
2023-09-18,122.2,122.2,122.2,122.2,0.75,122.2,0.1222,3213.86
2023-09-19,122.16,122.16,122.16,122.16,-0.03,122.16,0.12215999999999999,3212.8079999999995
2023-09-20,121.83,121.83,121.83,121.83,-0.27,121.83,0.12183,3204.129
2023-09-21,121.69,121.69,121.69,121.69,-0.11,121.69,0.12168999999999999,3200.4469999999997
2023-09-22,121.33,121.33,121.33,121.33,-0.3,121.33,0.12133,3190.979
2023-09-25,121.18,121.18,121.18,121.18,-0.12,121.18,0.12118000000000001,3187.034
2023-09-26,120.93,120.93,120.93,120.93,-0.21,120.93,0.12093000000000001,3180.4590000000003
2023-09-27,120.84,120.84,120.84,120.84,-0.07,120.84,0.12084,3178.092
2023-09-28,120.84,120.84,120.84,120.84,0.0,120.84,0.12084,3178.092
2023-09-29,120.79,120.79,120.79,120.79,-0.04,120.79,0.12079000000000001,3176.777
2023-10-02,120.14,120.14,120.14,120.14,-0.54,120.14,0.12014,3159.682
2023-10-03,118.44,118.44,118.44,118.44,-1.42,118.44,0.11844,3114.972
2023-10-04,118.03,118.03,118.03,118.03,-0.35,118.03,0.11803,3104.189
2023-10-05,117.42,117.42,117.42,117.42,-0.52,117.42,0.11742,3088.1459999999997
2023-10-06,117.74,117.74,117.74,117.74,0.27,117.74,0.11774,3096.562
2023-10-09,118.18,118.18,118.18,118.18,0.37,118.18,0.11818000000000001,3108.134
2023-10-10,117.4,117.4,117.4,117.4,-0.66,117.4,0.1174,3087.62
2023-10-11,118.31,118.31,118.31,118.31,0.78,118.31,0.11831,3111.553
2023-10-12,117.42,117.42,117.42,117.42,-0.75,117.42,0.11742,3088.1459999999997
2023-10-13,118.57,118.57,118.57,118.57,0.98,118.57,0.11857,3118.391
2023-10-16,119.25,119.25,119.25,119.25,0.57,119.25,0.11925,3136.275
2023-10-17,119.31,119.31,119.31,119.31,0.05,119.31,0.11931,3137.853
2023-10-18,119.01,119.01,119.01,119.01,-0.25,119.01,0.11901,3129.963
2023-10-19,119.04,119.04,119.04,119.04,0.03,119.04,0.11904,3130.7520000000004
2023-10-20,118.65,118.65,118.65,118.65,-0.33,118.65,0.11865,3120.4950000000003
2023-10-23,118.45,118.45,118.45,118.45,-0.17,118.45,0.11845,3115.235
2023-10-24,118.19,118.19,118.19,118.19,-0.22,118.19,0.11819,3108.397
2023-10-25,118.48,118.48,118.48,118.48,0.25,118.48,0.11848,3116.024
2023-10-26,118.45,118.45,118.45,118.45,-0.03,118.45,0.11845,3115.235
2023-10-27,118.55,118.55,118.55,118.55,0.08,118.55,0.11855,3117.8650000000002
2023-10-30,118.7,118.7,118.7,118.7,0.13,118.7,0.1187,3121.81
2023-10-31,118.91,118.91,118.91,118.91,0.18,118.91,0.11891,3127.333
2023-11-01,122.33,122.33,122.33,122.33,2.88,122.33,0.12233,3217.279
2023-11-02,125.57,125.57,125.57,125.57,2.65,125.57,0.12557,3302.4909999999995
2023-11-03,126.15,126.15,126.15,126.15,0.46,126.15,0.12615,3317.7450000000003
2023-11-06,126.63,126.63,126.63,126.63,0.38,126.63,0.12663,3330.3689999999997
2023-11-07,125.95,125.95,125.95,125.95,-0.54,125.95,0.12595,3312.485
2023-11-08,127.26,127.26,127.26,127.26,1.04,127.26,0.12726,3346.938
2023-11-09,127.38,127.38,127.38,127.38,0.09,127.38,0.12738,3350.0939999999996
2023-11-10,128.07,128.07,128.07,128.07,0.54,128.07,0.12807,3368.2409999999995
2023-11-13,128.34,128.34,128.34,128.34,0.21,128.34,0.12834,3375.342
2023-11-14,128.78,128.78,128.78,128.78,0.34,128.78,0.12878,3386.914
2023-11-15,129.25,129.25,129.25,129.25,0.36,129.25,0.12925,3399.275
2023-11-16,129.42,129.42,129.42,129.42,0.13,129.42,0.12941999999999998,3403.7459999999996
2023-11-17,128.95,128.95,128.95,128.95,-0.36,128.95,0.12894999999999998,3391.3849999999993
2023-11-20,129.31,129.31,129.31,129.31,0.28,129.31,0.12931,3400.853
2023-11-21,129.55,129.55,129.55,129.55,0.19,129.55,0.12955,3407.165
2023-11-22,129.84,129.84,129.84,129.84,0.22,129.84,0.12984,3414.7920000000004
2023-11-24,130.16,130.16,130.16,130.16,0.25,130.16,0.13016,3423.208
2023-11-27,130.42,130.42,130.42,130.42,0.2,130.42,0.13041999999999998,3430.0459999999994
2023-11-28,130.4,130.4,130.4,130.4,-0.02,130.4,0.13040000000000002,3429.5200000000004
2023-11-29,130.38,130.38,130.38,130.38,-0.02,130.38,0.13038,3428.9939999999997
2023-11-30,130.46,130.46,130.46,130.46,0.06,130.46,0.13046000000000002,3431.0980000000004
2023-12-01,130.46,130.46,130.46,130.46,0.0,130.46,0.13046000000000002,3431.0980000000004
2023-12-04,130.46,130.46,130.46,130.46,0.0,130.46,0.13046000000000002,3431.0980000000004
2023-12-05,130.77,130.77,130.77,130.77,0.24,130.77,0.13077,3439.2509999999997
2023-12-06,132.92,132.92,132.92,132.92,1.64,132.92,0.13291999999999998,3495.7959999999994
2023-12-07,134.4,134.4,134.4,134.4,1.11,134.4,0.13440000000000002,3534.7200000000007
2023-12-08,135.45,135.45,135.45,135.45,0.78,135.45,0.13545,3562.3349999999996
2023-12-11,135.16,135.16,135.16,135.16,-0.21,135.16,0.13516,3554.708
2023-12-12,135.66,135.66,135.66,135.66,0.37,135.66,0.13566,3567.858
2023-12-13,135.03,135.03,135.03,135.03,-0.46,135.03,0.13503,3551.289
2023-12-14,135.22,135.22,135.22,135.22,0.14,135.22,0.13522,3556.286
2023-12-15,135.08,135.08,135.08,135.08,-0.1,135.08,0.13508,3552.6040000000003
2023-12-18,134.61,134.61,134.61,134.61,-0.35,134.61,0.13461,3540.2430000000004
2023-12-19,134.65,134.65,134.65,134.65,0.03,134.65,0.13465,3541.2949999999996
2023-12-20,134.85,134.85,134.85,134.85,0.15,134.85,0.13485,3546.555
2023-12-21,135.31,135.31,135.31,135.31,0.34,135.31,0.13531,3558.6530000000002
2023-12-22,135.52,135.52,135.52,135.52,0.16,135.52,0.13552,3564.176
2023-12-26,135.75,135.75,135.75,135.75,0.17,135.75,0.13575,3570.2250000000004
2023-12-27,136.07,136.07,136.07,136.07,0.24,136.07,0.13607,3578.641
2023-12-28,136.16,136.16,136.16,136.16,0.07,136.16,0.13616,3581.0080000000003
2023-12-29,136.37,136.37,136.37,136.37,0.15,136.37,0.13637,3586.531
2024-01-02,136.37,136.37,136.37,136.37,0.0,136.37,0.13637,3586.531
2024-01-03,144.16,144.16,144.16,144.16,5.71,144.16,0.14416,3791.4080000000004
2024-01-04,142.95,142.95,142.95,142.95,-0.84,142.95,0.14295,3759.585
2024-01-05,141.45,141.45,141.45,141.45,-1.05,141.45,0.14145,3720.1349999999998
2024-01-08,140.87,140.87,140.87,140.87,-0.41,140.87,0.14087,3704.881
2024-01-09,140.52,140.52,140.52,140.52,-0.25,140.52,0.14052,3695.676
2024-01-10,138.16,138.16,138.16,138.16,-1.68,138.16,0.13816,3633.608
2024-01-11,138.85,138.85,138.85,138.85,0.5,138.85,0.13885,3651.755
2024-01-12,137.22,137.22,137.22,137.22,-1.17,137.22,0.13722,3608.8860000000004
2024-01-16,136.75,136.75,136.75,136.75,-0.34,136.75,0.13675,3596.525
2024-01-17,135.79,135.79,135.79,135.79,-0.7,135.79,0.13579,3571.277
2024-01-18,136.08,136.08,136.08,136.08,0.21,136.08,0.13608,3578.904
2024-01-19,135.88,135.88,135.88,135.88,-0.15,135.88,0.13588,3573.6440000000002
2024-01-22,135.42,135.42,135.42,135.42,-0.34,135.42,0.13541999999999998,3561.546
2024-01-23,135.48,135.48,135.48,135.48,0.04,135.48,0.13548,3563.124
2024-01-24,135.49,135.49,135.49,135.49,0.01,135.49,0.13549,3563.387
2024-01-25,135.54,135.54,135.54,135.54,0.04,135.54,0.13554,3564.7019999999998
2024-01-26,135.55,135.55,135.55,135.55,0.01,135.55,0.13555,3564.965
2024-01-29,135.55,135.55,135.55,135.55,0.0,135.55,0.13555,3564.965
2024-01-30,135.61,135.61,135.61,135.61,0.04,135.61,0.13561,3566.543
2024-01-31,135.13,135.13,135.13,135.13,-0.35,135.13,0.13513,3553.919
2024-02-01,132.67,132.67,132.67,132.67,-1.82,132.67,0.13266999999999998,3489.2209999999995
2024-02-02,128.63,128.63,128.63,128.63,-3.05,128.63,0.12863,3382.969
2024-02-05,128.94,128.94,128.94,128.94,0.24,128.94,0.12894,3391.122
2024-02-06,127.39,127.39,127.39,127.39,-1.2,127.39,0.12739,3350.357
2024-02-07,127.03,127.03,127.03,127.03,-0.28,127.03,0.12703,3340.889
2024-02-08,129.07,129.07,129.07,129.07,1.61,129.07,0.12907,3394.5409999999997
2024-02-09,128.75,128.75,128.75,128.75,-0.25,128.75,0.12875,3386.125
2024-02-12,128.87,128.87,128.87,128.87,0.09,128.87,0.12887,3389.2810000000004
2024-02-13,129.02,129.02,129.02,129.02,0.12,129.02,0.12902000000000002,3393.2260000000006
2024-02-14,129.1,129.1,129.1,129.1,0.06,129.1,0.1291,3395.33
2024-02-15,129.17,129.17,129.17,129.17,0.05,129.17,0.12916999999999998,3397.1709999999994
2024-02-16,129.29,129.29,129.29,129.29,0.09,129.29,0.12929,3400.3269999999998
2024-02-20,127.92,127.92,127.92,127.92,-1.06,127.92,0.12792,3364.2960000000003
2024-02-21,127.3,127.3,127.3,127.3,-0.48,127.3,0.1273,3347.99
2024-02-22,127.82,127.82,127.82,127.82,0.41,127.82,0.12782,3361.6659999999997
2024-02-23,126.85,126.85,126.85,126.85,-0.76,126.85,0.12685,3336.1549999999997
2024-02-26,126.11,126.11,126.11,126.11,-0.58,126.11,0.12611,3316.693
2024-02-27,125.84,125.84,125.84,125.84,-0.21,125.84,0.12584,3309.592
2024-02-28,125.36,125.36,125.36,125.36,-0.38,125.36,0.12536,3296.968
2024-02-29,124.86,124.86,124.86,124.86,-0.4,124.86,0.12486,3283.8179999999998
2024-03-01,113.89,113.89,113.89,113.89,-8.79,113.89,0.11389,2995.3070000000002
2024-03-04,116.94,116.94,116.94,116.94,2.68,116.94,0.11694,3075.522
2024-03-05,116.21,116.21,116.21,116.21,-0.62,116.21,0.11621,3056.323
2024-03-06,116.96,116.96,116.96,116.96,0.65,116.96,0.11696,3076.048
2024-03-07,117.96,117.96,117.96,117.96,0.85,117.96,0.11796,3102.348
2024-03-08,117.05,117.05,117.05,117.05,-0.77,117.05,0.11705,3078.415
2024-03-11,113.0,113.0,113.0,113.0,-3.46,113.0,0.113,2971.9
2024-03-12,113.15,113.15,113.15,113.15,0.13,113.15,0.11315,2975.845
2024-03-13,111.77,111.77,111.77,111.77,-1.22,111.77,0.11177,2939.551
2024-03-14,110.94,110.94,110.94,110.94,-0.74,110.94,0.11094,2917.7219999999998
2024-03-15,109.61,109.61,109.61,109.61,-1.2,109.61,0.10961,2882.743
2024-03-18,110.47,110.47,110.47,110.47,0.78,110.47,0.11047,2905.361
2024-03-19,110.71,110.71,110.71,110.71,0.22,110.71,0.11070999999999999,2911.673
2024-03-20,110.29,110.29,110.29,110.29,-0.38,110.29,0.11029000000000001,2900.6270000000004
2024-03-21,110.94,110.94,110.94,110.94,0.59,110.94,0.11094,2917.7219999999998
2024-03-22,110.64,110.64,110.64,110.64,-0.27,110.64,0.11064,2909.832
2024-03-25,110.67,110.67,110.67,110.67,0.03,110.67,0.11067,2910.621
2024-03-26,110.28,110.28,110.28,110.28,-0.35,110.28,0.11028,2900.364
2024-03-27,109.84,109.84,109.84,109.84,-0.4,109.84,0.10984000000000001,2888.7920000000004
2024-03-28,109.53,109.53,109.53,109.53,-0.28,109.53,0.10953,2880.639
2024-04-01,102.33,102.33,102.33,102.33,-6.57,102.33,0.10233,2691.279
2024-04-02,102.91,102.91,102.91,102.91,0.57,102.91,0.10291,2706.533
2024-04-03,100.41,100.41,100.41,100.41,-2.43,100.41,0.10041,2640.783
2024-04-04,99.89,99.89,99.89,99.89,-0.52,99.89,0.09989,2627.107
2024-04-05,99.97,99.97,99.97,99.97,0.08,99.97,0.09997,2629.2110000000002
2024-04-08,102.68,102.68,102.68,102.68,2.71,102.68,0.10268000000000001,2700.4840000000004
2024-04-09,104.33,104.33,104.33,104.33,1.61,104.33,0.10432999999999999,2743.879
2024-04-10,104.02,104.02,104.02,104.02,-0.3,104.02,0.10402,2735.726
2024-04-11,104.71,104.71,104.71,104.71,0.66,104.71,0.10471,2753.873
2024-04-12,106.05,106.05,106.05,106.05,1.28,106.05,0.10604999999999999,2789.115
2024-04-15,106.05,106.05,106.05,106.05,0.0,106.05,0.10604999999999999,2789.115
2024-04-16,106.07,106.07,106.07,106.07,0.02,106.07,0.10607,2789.641
2024-04-17,107.3,107.3,107.3,107.3,1.16,107.3,0.10729999999999999,2821.99
2024-04-18,107.95,107.95,107.95,107.95,0.61,107.95,0.10795,2839.085
2024-04-19,108.25,108.25,108.25,108.25,0.28,108.25,0.10825,2846.975
2024-04-22,108.62,108.62,108.62,108.62,0.34,108.62,0.10862000000000001,2856.706
2024-04-23,108.76,108.76,108.76,108.76,0.13,108.76,0.10876000000000001,2860.3880000000004
2024-04-24,109.23,109.23,109.23,109.23,0.43,109.23,0.10923000000000001,2872.7490000000003
2024-04-25,109.68,109.68,109.68,109.68,0.41,109.68,0.10968000000000001,2884.5840000000003
2024-04-26,110.16,110.16,110.16,110.16,0.44,110.16,0.11016,2897.2079999999996
2024-04-29,110.54,110.54,110.54,110.54,0.34,110.54,0.11054,2907.2019999999998
2024-04-30,110.91,110.91,110.91,110.91,0.33,110.91,0.11091,2916.933
2024-05-01,117.21,117.21,117.21,117.21,5.68,117.21,0.11721,3082.623
2024-05-02,118.08,118.08,118.08,118.08,0.74,118.08,0.11808,3105.504
2024-05-03,118.03,118.03,118.03,118.03,-0.04,118.03,0.11803,3104.189
2024-05-06,119.56,119.56,119.56,119.56,1.3,119.56,0.11956,3144.428
2024-05-07,118.69,118.69,118.69,118.69,-0.73,118.69,0.11869,3121.547
2024-05-08,116.59,116.59,116.59,116.59,-1.77,116.59,0.11659,3066.317
2024-05-09,116.96,116.96,116.96,116.96,0.32,116.96,0.11696,3076.048
2024-05-10,116.93,116.93,116.93,116.93,-0.03,116.93,0.11693,3075.259
2024-05-13,117.31,117.31,117.31,117.31,0.32,117.31,0.11731,3085.253
2024-05-14,116.65,116.65,116.65,116.65,-0.56,116.65,0.11665,3067.895
2024-05-15,116.3,116.3,116.3,116.3,-0.3,116.3,0.1163,3058.69
2024-05-16,116.85,116.85,116.85,116.85,0.47,116.85,0.11685,3073.1549999999997
2024-05-17,117.02,117.02,117.02,117.02,0.15,117.02,0.11702,3077.6259999999997
2024-05-20,117.24,117.24,117.24,117.24,0.19,117.24,0.11724,3083.412
2024-05-21,117.57,117.57,117.57,117.57,0.28,117.57,0.11757,3092.091
2024-05-22,117.64,117.64,117.64,117.64,0.06,117.64,0.11764,3093.932
2024-05-23,117.53,117.53,117.53,117.53,-0.09,117.53,0.11753,3091.0389999999998
2024-05-24,117.66,117.66,117.66,117.66,0.11,117.66,0.11766,3094.458
2024-05-28,117.68,117.68,117.68,117.68,0.02,117.68,0.11768,3094.9840000000004
2024-05-29,117.74,117.74,117.74,117.74,0.05,117.74,0.11774,3096.562
2024-05-30,117.62,117.62,117.62,117.62,-0.1,117.62,0.11762,3093.406
2024-05-31,117.52,117.52,117.52,117.52,-0.09,117.52,0.11752,3090.776
2024-06-03,110.1,110.1,110.1,110.1,-6.31,110.1,0.11009999999999999,2895.6299999999997
2024-06-04,107.69,107.69,107.69,107.69,-2.19,107.69,0.10769,2832.247
2024-06-05,107.02,107.02,107.02,107.02,-0.62,107.02,0.10701999999999999,2814.6259999999997
2024-06-06,108.5,108.5,108.5,108.5,1.38,108.5,0.1085,2853.55
2024-06-07,108.48,108.48,108.48,108.48,-0.02,108.48,0.10848000000000001,2853.0240000000003
2024-06-10,107.38,107.38,107.38,107.38,-1.01,107.38,0.10737999999999999,2824.0939999999996
2024-06-11,106.27,106.27,106.27,106.27,-1.03,106.27,0.10626999999999999,2794.901
2024-06-12,106.42,106.42,106.42,106.42,0.14,106.42,0.10642,2798.846
2024-06-13,107.12,107.12,107.12,107.12,0.66,107.12,0.10712,2817.2560000000003
2024-06-14,107.33,107.33,107.33,107.33,0.2,107.33,0.10733,2822.779
2024-06-17,107.05,107.05,107.05,107.05,-0.26,107.05,0.10704999999999999,2815.415
2024-06-18,107.11,107.11,107.11,107.11,0.06,107.11,0.10711,2816.993
2024-06-20,107.15,107.15,107.15,107.15,0.04,107.15,0.10715000000000001,2818.045
2024-06-21,106.96,106.96,106.96,106.96,-0.18,106.96,0.10696,2813.048
2024-06-24,106.55,106.55,106.55,106.55,-0.38,106.55,0.10654999999999999,2802.265
2024-06-25,106.46,106.46,106.46,106.46,-0.08,106.46,0.10646,2799.898
2024-06-26,106.56,106.56,106.56,106.56,0.09,106.56,0.10656,2802.5280000000002
